device_id,device_type,browser,operating_system,fingerprint,is_mobile,is_known_device,risk_score,ip
device_000621,desktop_linux,Android 2.3.3,Unknown,687766cb-641a-458e-809f-07c306b04463,False,False,0.08,66.225.6.141
device_000622,desktop_windows,Android 2.3.7,Unknown,ac0cf04b-6797-47c4-90c3-deec6fa02a8a,False,True,0.09,102.240.9.240
device_000623,tablet,Android 9,Unknown,3a4047d4-ee37-4157-9e2a-097dba30752a,False,True,0.15,136.47.144.237
device_000624,tablet,Android 12.1,Unknown,9e74f645-3994-46f1-8ed9-ba978085b939,False,False,0.19,69.114.14.77
device_000625,tablet,Android 11,Unknown,3ddb2e80-e629-4f1b-ac02-942d47aead79,False,True,0.27,190.134.205.32
device_000626,mobile_android,Android 8.1.0,Unknown,da9afbb8-bb50-414d-8c42-360285af300a,False,True,0.13,18.114.85.13
device_000627,mobile_ios,Android 4.0.4,Unknown,4c32bd73-6fbb-4b1d-8639-2992741ab364,False,True,0.01,138.73.131.113
device_000628,desktop_mac,Android 1.6,Unknown,97478287-5580-466f-ba24-9edb9910b733,False,False,0.02,58.59.159.246
device_000629,mobile_android,Android 4.4.3,Unknown,c06b88ff-3679-400c-af47-8d536fec09a5,False,True,0.15,28.227.62.111
device_000630,desktop_linux,Android 4.4,Unknown,e319ccf9-92ae-47e0-a5c9-7e364c1521bd,False,True,0.01,218.53.59.254
device_000631,tablet,Android 4.0.2,Unknown,eecedf0e-3762-4852-b959-5ba79735f0f2,False,True,0.04,118.66.193.74
device_000632,desktop_mac,Android 4.3.1,Unknown,24c04f85-9af1-45d5-becf-f2fa7bfd5242,False,True,0.03,156.172.252.179
device_000633,desktop_linux,Android 4.1.2,Unknown,11e837e1-cc2c-498a-90e4-7efaf9958497,False,True,0.06,168.233.132.47
device_000634,tablet,Android 4.2,Unknown,50d00c26-c57d-4b0f-89b3-6cb91d245eaa,False,True,0.06,98.197.91.46
device_000635,desktop_windows,Android 13,Unknown,5d6daffd-4987-4959-9b30-8e8cdfcecfc7,False,True,0.15,204.73.192.60
device_000636,desktop_mac,Android 2.3.6,Unknown,bbd72ec3-7914-4af7-aa63-822b52f0637c,False,True,0.09,213.69.145.243
device_000637,tablet,Android 2.3.4,Unknown,5b5612bb-12d6-44f3-ab20-daab273c3299,False,False,0.03,128.149.229.14
device_000638,mobile_ios,Android 1.1,Unknown,1c2ca321-3ade-4921-a2b3-32d8e9c33c27,False,True,0.12,185.113.2.141
device_000639,desktop_windows,Android 4.0.4,Unknown,4d76a242-be87-43e2-949e-0264eaa0f8a9,False,True,0.01,216.241.146.53
device_000640,desktop_mac,Android 2.2,Unknown,18069677-77dd-49af-ab9b-64bd81ec3154,False,True,0.01,200.152.130.98
device_000641,desktop_windows,Android 1.1,Unknown,03b5de3a-b8c4-4697-89fc-9b603f790cbf,False,False,0.06,154.133.253.90
device_000642,tablet,Android 1.6,Unknown,fa8fae26-20db-406b-9cfc-4f0073c56553,False,True,0.01,114.131.50.19
device_000643,mobile_android,Android 4.0.4,Unknown,780f8ca1-3337-421c-92fc-bcdda885088c,False,True,0.04,20.78.172.159
device_000644,desktop_mac,Android 2.3.1,Unknown,9bbc6572-d3e6-4ad3-94e5-b22d29ba01ba,False,True,0.05,131.212.115.20
device_000645,tablet,Android 2.3.4,Unknown,7805ad3b-2c8d-439c-98fe-eca26ff32dde,False,True,0.07,167.19.180.40
device_000646,desktop_windows,Android 4.1,Unknown,d385d207-fdc1-4402-a1ef-b9e0623856f8,False,True,0.01,76.67.251.120
device_000647,mobile_android,Android 2.2.3,Unknown,4708c661-c326-4058-b2ba-e064164af638,False,True,0.29,220.32.103.40
device_000648,mobile_ios,Android 3.0,Unknown,dfe2f44f-cb9c-452f-9f42-35f288165130,False,True,0.0,223.48.42.78
device_000649,desktop_linux,Android 2.3,Unknown,eae5d69b-a511-4187-857f-b3fa5d4b441c,False,True,0.31,56.103.194.137
device_000650,mobile_android,Android 2.3.3,Unknown,d2e8f419-d3d1-43e9-acfa-2d93c6a50d52,False,True,0.08,212.244.106.63
device_000651,mobile_ios,Android 3.2.5,Unknown,bc79e7e3-0a0f-4519-b793-249ee7e41349,False,True,0.02,129.186.173.227
device_000652,desktop_mac,Android 4.1,Unknown,e3ab5144-c12d-4a74-99e4-d7b517314234,False,True,0.02,66.29.119.204
device_000653,mobile_android,Android 2.3.6,Unknown,b117fbe5-91ee-4416-968b-ee559b536e10,False,True,0.02,110.200.3.164
device_000654,desktop_linux,Android 4.3,Unknown,5a1e522d-ae9f-46b1-b093-edd82d40bee3,False,True,0.16,59.41.178.242
device_000655,desktop_mac,Android 7.1.2,Unknown,17521efb-1a50-4a72-acda-0dc18ff68425,False,True,0.03,124.145.17.178
device_000656,desktop_mac,Android 4.1.1,Unknown,90de23ea-f68a-41e6-b7c1-8e70d4fdf74c,False,True,0.18,186.34.167.164
device_000657,mobile_ios,Android 4.0.1,Unknown,5a820553-12d5-40fc-bb91-781c27e19446,False,False,0.11,169.79.154.19
device_000658,mobile_android,Android 1.6,Unknown,06e4def2-0f11-4598-9384-425533fe803c,False,True,0.03,172.114.156.249
device_000659,desktop_windows,Android 8.0.0,Unknown,9e3a05a1-4dd8-4337-9d72-bd59df2695ee,False,True,0.06,63.187.204.157
device_000660,desktop_mac,Android 10,Unknown,a00e1185-d7eb-4676-801a-b4ff587a21ba,False,True,0.06,165.197.122.40
device_000661,desktop_windows,Android 4.3,Unknown,4da74f92-9089-4ed2-8e81-492e6473af94,False,True,0.01,31.112.3.195
device_000662,desktop_mac,Android 7.1.1,Unknown,1b6cd6c2-973e-46d0-bdee-107f4ca70da6,False,True,0.16,35.98.55.146
device_000663,mobile_android,Android 4.4.4,Unknown,f4ade273-19b4-4e67-a516-3ac897f6c82a,False,True,0.15,93.71.66.249
device_000664,tablet,Android 1.6,Unknown,886dd60c-c856-4b36-ab2e-8ae6d1ae8223,False,True,0.07,217.73.193.188
device_000665,desktop_windows,Android 7.1.1,Unknown,05b17a48-8219-4db2-9e0a-dce82594ea8f,False,True,0.18,27.136.230.114
device_000666,tablet,Android 2.3.7,Unknown,40892cc5-2177-40ae-8b6b-3d0d15f15380,False,True,0.05,78.62.77.233
device_000667,desktop_linux,Android 2.2,Unknown,3c43e160-e739-492b-bbf5-febb95d191e1,False,True,0.04,40.181.119.207
device_000668,tablet,Android 14,Unknown,06feb59d-9ea3-4173-9b86-c95bbd943c42,False,True,0.13,117.242.158.66
device_000669,tablet,Android 7.1,Unknown,266d6f8e-c435-497c-865f-e729e38bd2a3,False,True,0.11,206.17.186.149
device_000670,desktop_mac,Android 4.4.4,Unknown,fcae8059-1bad-4030-82dc-cb4e7033ca85,False,True,0.13,95.245.196.129
device_000671,tablet,Android 2.3.2,Unknown,e419636b-f672-43cd-a777-d05151c11473,False,True,0.06,150.168.147.198
device_000672,desktop_mac,Android 4.1.2,Unknown,ed223968-3529-47f9-86f3-d5ef64ec17b3,False,False,0.05,25.54.115.125
device_000673,mobile_android,Android 10,Unknown,110fe5d2-2f6b-47a4-bc0f-986be263a638,False,True,0.03,213.42.51.65
device_000674,tablet,Android 4.1.2,Unknown,fa342439-056a-4a83-a51f-80d00ebf2b29,False,True,0.03,61.139.255.31
device_000675,mobile_android,Android 4.0.1,Unknown,4b8548ab-cd59-481b-8bb2-0bd68da57a42,False,False,0.21,188.118.72.32
device_000676,desktop_mac,Android 3.1,Unknown,a4b0ec8f-46a2-4f06-a46a-75b1f17fb176,False,True,0.05,9.246.221.70
device_000677,desktop_windows,Android 7.0,Unknown,61328fad-a71b-4f3c-8ea6-6919ed3dd9f6,False,True,0.08,82.175.94.44
device_000678,desktop_windows,Android 4.0.1,Unknown,f9e87837-897a-49c1-b6b2-2e741081aad4,False,True,0.02,24.187.168.132
device_000679,desktop_linux,Android 3.2.2,Unknown,0c912241-d873-44de-98f3-99d819f3db13,False,True,0.06,175.167.138.55
device_000680,desktop_mac,Android 2.2.1,Unknown,9f2ae780-56f1-4f46-83f8-a5780ae90560,False,True,0.11,86.15.197.90
device_000681,desktop_windows,Android 4.4.2,Unknown,2c72d4c6-ea34-4691-b5f8-62fccbe12f96,False,True,0.18,122.2.212.14
device_000682,desktop_linux,Android 4.4.4,Unknown,63705aea-9d56-4b98-8c81-c0f045368b1c,False,True,0.09,119.242.142.241
device_000683,desktop_linux,Android 3.2.5,Unknown,8c1b2b60-f2d6-459b-aa7b-c35ac86a77fc,False,True,0.02,97.142.109.211
device_000684,mobile_android,Android 10,Unknown,6547a0f7-a978-4bfe-b710-32489765d0ff,False,True,0.01,171.222.72.75
device_000685,desktop_windows,Android 8.1.0,Unknown,127f6fc1-30fe-415b-983d-655445f2232e,False,True,0.01,197.25.194.200
device_000686,desktop_linux,Android 3.2.1,Unknown,ddbe8cdc-08fe-41aa-aadd-b350e3208246,False,True,0.07,151.225.43.143
device_000687,tablet,Android 3.2.2,Unknown,8e6d157c-ff4e-43c4-9ecc-d54b913c66bf,False,True,0.03,94.144.209.214
device_000688,desktop_mac,Android 9,Unknown,a99d5300-4503-40cb-8bbf-72634695d0f4,False,True,0.61,117.44.112.0
device_000689,mobile_ios,Android 2.2,Unknown,628aa68f-f6af-48f0-a80f-5cbc4aee080f,False,True,0.09,200.117.191.92
device_000690,mobile_android,Android 4.1.2,Unknown,eef78ca5-23e7-4283-a87d-ef50decb4bc9,False,True,0.13,160.12.100.47
device_000691,mobile_android,Android 12,Unknown,c83e549f-53d1-4d1c-8a11-319586ed04dc,False,True,0.13,78.37.112.79
device_000692,mobile_ios,Android 7.1.2,Unknown,4faa8379-e3f7-4515-b4ce-0afba375170a,False,True,0.0,53.163.44.190
device_000693,desktop_windows,Android 4.4.2,Unknown,51f57ace-7d99-4659-a67e-4fcddaa78d96,False,True,0.21,107.248.63.184
device_000694,mobile_ios,Android 4.1.1,Unknown,2f4ba835-99d1-4f88-8cc3-e334ad070040,False,True,0.01,71.253.96.213
device_000695,mobile_ios,Android 5.1,Unknown,7b113a53-79ad-4182-b636-0f8b56a27743,False,True,0.22,186.93.210.14
device_000696,mobile_android,Android 5.0.2,Unknown,a19e3f3b-a3d9-4d94-b42f-3b79452b390d,False,True,0.1,121.140.10.50
device_000697,desktop_linux,Android 5.0,Unknown,e4e1035f-6ee7-4e3e-8f75-aaa30484a2b4,False,True,0.05,17.18.136.81
device_000698,desktop_mac,Android 8.1.0,Unknown,f14058f2-67a2-46cd-9c44-ae3e652e83c5,False,True,0.03,15.36.240.186
device_000699,mobile_ios,Android 8.0.0,Unknown,07a1621f-32a9-4742-ad44-c9c11df16377,False,True,0.05,155.113.81.194
device_000700,mobile_android,Android 3.2.6,Unknown,94cf9f5a-6695-45ce-8080-bde22a224c15,False,True,0.01,6.137.71.153
device_000701,mobile_ios,Android 4.1,Unknown,0f202b9d-3d0e-461d-a149-2b0630f03d3a,False,True,0.08,211.129.36.230
device_000702,desktop_linux,Android 3.2.4,Unknown,83523fad-d96b-44bd-a012-bb4a409b3d29,False,True,0.01,197.193.16.146
device_000703,tablet,Android 2.3.6,Unknown,5b005705-056c-4767-a464-619c5ec6871f,False,True,0.21,36.94.146.80
device_000704,mobile_android,Android 5.0,Unknown,d06ae1d8-6f43-42d4-bcf0-b5e40aa5e0ed,False,True,0.04,183.14.245.75
device_000705,mobile_android,Android 4.4.2,Unknown,cf47f4e9-30eb-4208-85a3-842c57d53c5f,False,True,0.1,62.246.10.245
device_000706,desktop_windows,Android 5.0.2,Unknown,c86fd61c-5063-465d-8767-f840ec1836a2,False,True,0.27,27.42.103.182
device_000707,mobile_android,Android 2.0.1,Unknown,61b8ae1e-6b34-4bd0-b295-b6ff8f12d38e,False,True,0.07,64.13.195.203
device_000708,mobile_android,Android 6.0,Unknown,2205ba85-d07e-4cf1-9c4f-6633326a7eb3,False,True,0.02,141.39.142.136
device_000709,tablet,Android 7.1.2,Unknown,45b2ec01-dc4e-4ea0-8ca0-dc8af3fed671,False,True,0.15,44.25.93.99
device_000710,mobile_android,Android 5.0.2,Unknown,f7003ed2-dd76-4e21-bdf2-142134a52881,False,True,0.05,222.30.59.233
device_000711,desktop_windows,Android 2.2.3,Unknown,66d3f6c2-a7f5-4fd3-ba95-b0158081238d,False,True,0.07,81.202.177.176
device_000712,desktop_linux,Android 2.2.3,Unknown,30ec1e40-e311-4d22-b52a-5a6324bd67ae,False,True,0.1,191.159.87.104
device_000713,mobile_ios,Android 4.4.4,Unknown,24c3798d-1963-47ad-88ea-5fb38fda16b1,False,True,0.18,152.107.192.58
device_000714,tablet,Android 7.1.1,Unknown,f65b9b59-4048-4e3b-bfbb-8c8f1b2a62b0,False,True,0.04,223.172.97.216
device_000715,desktop_windows,Android 13,Unknown,c65e9939-f6e4-49ee-a592-70f2ee97393c,False,True,0.1,20.198.148.125
device_000716,desktop_windows,Android 3.2.1,Unknown,b0b04f49-90a3-45b3-832b-fa40ec3997e5,False,True,0.07,46.247.171.142
device_000717,mobile_android,Android 3.1,Unknown,06d76546-b64d-406c-8964-65a69f25dda8,False,True,0.2,74.78.94.74
device_000718,desktop_linux,Android 1.0,Unknown,509ab71c-3f17-4ed1-9cb3-1e1ad03d83ad,False,False,0.05,65.134.28.27
device_000719,desktop_mac,Android 2.2.2,Unknown,8282e4e9-83b0-4b06-a3d7-f5fec70ec9f3,False,True,0.27,49.122.138.189
device_000720,mobile_ios,Android 4.0.1,Unknown,893b7727-24c0-409b-81aa-43ccc6aa98dd,False,True,0.07,49.4.207.86
device_000721,mobile_android,Android 8.0.0,Unknown,d0173088-e964-4c1f-9832-1c7661d49953,False,True,0.01,134.81.154.1
device_000722,mobile_ios,Android 5.1.1,Unknown,c08ca1e3-0f61-47cc-baaf-1d42d347efda,False,True,0.05,188.200.177.46
device_000723,desktop_mac,Android 7.1.1,Unknown,1560a403-e972-4fac-af98-08a549f19181,False,True,0.13,86.148.22.175
device_000724,mobile_ios,Android 12.1,Unknown,f2afbf14-6d25-44e4-8092-acec22dd2a13,False,True,0.01,52.133.157.178
device_000725,desktop_windows,Android 5.0,Unknown,e1373363-3ef9-4977-a35b-cee165294719,False,False,0.09,15.205.106.175
device_000726,tablet,Android 7.1.1,Unknown,0066100d-3057-4644-832c-ab75c15d8f35,False,True,0.04,154.129.128.31
device_000727,mobile_ios,Android 3.2.4,Unknown,9abc41e8-a139-42fd-b999-d6c85fb78edd,False,True,0.05,164.104.250.60
device_000728,desktop_windows,Android 3.2.3,Unknown,a793b521-82cf-4b25-abc9-e69c97d2ec1b,False,False,0.05,143.186.110.206
device_000729,tablet,Android 14,Unknown,01dd9ae0-8ed5-46ad-b957-d6cececcf7db,False,True,0.01,198.27.211.54
device_000730,desktop_mac,Android 2.3.6,Unknown,b06d40fc-b92e-469e-89e1-0e612ff613fb,False,True,0.06,120.43.239.38
device_000731,mobile_android,Android 8.1.0,Unknown,4799d29e-7a79-4b92-beb6-b3ff85407fa6,False,True,0.0,150.192.43.164
device_000732,tablet,Android 3.2.4,Unknown,9280abbf-7aee-4cec-aa0f-571a939694a6,False,True,0.18,206.197.131.112
device_000733,tablet,Android 7.1.1,Unknown,8de02bac-7b14-495c-b184-d033f8b95720,False,True,0.24,157.51.162.176
device_000734,desktop_mac,Android 7.1.1,Unknown,3abf35d7-6db9-4065-a630-bfe1c0da5665,False,True,0.0,193.126.176.211
device_000735,desktop_linux,Android 2.0.1,Unknown,ae7e31cd-5e9c-45bb-9e50-87a072de34e5,False,True,0.11,132.94.228.94
device_000736,desktop_linux,Android 3.2,Unknown,f343aede-4736-42c0-921c-21268f964fc7,False,True,0.08,135.24.3.64
device_000737,tablet,Android 8.1.0,Unknown,d2849448-ba55-4059-bca7-58d9b0c41ce8,False,True,0.04,153.44.99.226
device_000738,mobile_ios,Android 2.2.2,Unknown,75ca2b30-29dc-4c35-84a7-6537480ab9ab,False,True,0.1,99.217.225.39
device_000739,mobile_ios,Android 8.1.0,Unknown,2e3329da-10dd-42b0-905a-e6fa2e45d6c3,False,True,0.13,131.184.95.118
device_000740,tablet,Android 4.4.4,Unknown,95d830c3-5dd3-4a01-bd94-87e50ef5f4d6,False,True,0.01,106.14.197.64
device_000741,mobile_android,Android 2.3.1,Unknown,f052c90c-b705-4d40-af37-d5171068c875,False,True,0.02,188.63.0.204
device_000742,tablet,Android 3.0,Unknown,457d9f7f-d32a-46b1-9779-9798deeda10e,False,True,0.19,59.51.147.74
device_000743,desktop_linux,Android 2.1,Unknown,f03a98d9-e266-4383-aa5f-5af21f0d8ee7,False,True,0.32,40.106.28.164
device_000744,mobile_android,Android 3.1,Unknown,95577691-e939-4ae7-91d0-99de51e4da6d,False,True,0.02,148.22.151.9
device_000745,desktop_windows,Android 1.1,Unknown,d8fe2626-217a-4b89-9a53-2282fb33768a,False,True,0.11,82.30.5.221
device_000746,desktop_linux,Android 9,Unknown,ba2295c7-4b61-49e6-bfa7-7e466e3653ad,False,True,0.02,182.203.163.123
device_000747,desktop_windows,Android 1.1,Unknown,3914bf66-3708-4d8c-a114-393ad79f0218,False,True,0.32,80.245.187.13
device_000748,mobile_android,Android 12,Unknown,96a8d102-1ec7-4d74-8f5c-4b67bd77e148,False,True,0.01,19.20.2.131
device_000749,desktop_mac,Android 2.3.5,Unknown,05778552-b7ed-49d4-a94b-cc370d59bdcd,False,True,0.12,23.15.64.64
device_000750,desktop_windows,Android 3.2.2,Unknown,af7a1b9a-6c77-41a0-b573-aed108767f49,False,True,0.03,31.57.224.236
device_000751,desktop_windows,Android 2.3.5,Unknown,e84c46d4-fb6e-41f3-87dc-b8c60aa35067,False,True,0.13,221.0.76.200
device_000752,mobile_android,Android 2.3.1,Unknown,c8926678-0aa6-4837-87a3-d79a020687f5,False,True,0.0,139.120.137.231
device_000753,desktop_linux,Android 4.4.1,Unknown,9cb094e7-942d-4678-a6ed-ee7a280768ee,False,True,0.12,101.130.101.219
device_000754,desktop_mac,Android 2.0.1,Unknown,2b20a56a-7c07-44e2-ab20-8d3d5653dfaf,False,True,0.07,12.155.188.107
device_000755,mobile_ios,Android 9,Unknown,82a77324-51a2-4188-9cb9-35f6399600b4,False,True,0.07,113.202.110.220
device_000756,desktop_linux,Android 3.2.1,Unknown,349af9e5-8931-4c0a-87f9-bfc18d26f679,False,True,0.18,133.154.40.188
device_000757,tablet,Android 3.2.3,Unknown,80aa2306-7693-476e-a00c-a3933549a2a4,False,False,0.04,89.15.233.224
device_000758,desktop_linux,Android 7.0,Unknown,d3789d9f-2442-46e6-b5dc-b8abb42f85dc,False,True,0.41,45.204.60.92
device_000759,tablet,Android 3.2,Unknown,3a9d7031-1ef4-48ea-8365-47b48537635b,False,True,0.13,144.47.58.119
device_000760,mobile_ios,Android 13,Unknown,c78d57f0-8ba3-408d-ab55-680080f29350,False,True,0.05,222.32.63.220
device_000761,desktop_linux,Android 3.2.3,Unknown,95bee837-606c-4d90-9c5b-40504e43a13c,False,True,0.02,222.69.240.35
device_000762,desktop_linux,Android 2.3.6,Unknown,b7a1ed94-a9ab-44d8-8e81-59f1e3c4c512,False,True,0.01,6.250.32.221
device_000763,desktop_windows,Android 2.3.4,Unknown,8c2a8acb-4c46-41cc-ad66-5584bf2182d5,False,True,0.0,59.36.236.47
device_000764,desktop_linux,Android 3.2.6,Unknown,9672a694-1eab-4092-829b-53ad47cfc978,False,True,0.31,25.227.222.196
device_000765,tablet,Android 4.2.1,Unknown,2558e082-8840-4728-8e9e-8b493a5de66f,False,True,0.02,116.151.185.104
device_000766,desktop_mac,Android 2.2.1,Unknown,50eb5f7d-e6c3-4e18-9986-7f1990d7a4c5,False,True,0.06,182.108.26.15
device_000767,mobile_android,Android 5.0,Unknown,220ba547-e32c-49d0-8fef-7358ba520881,False,True,0.01,165.220.251.159
device_000768,desktop_mac,Android 4.0.1,Unknown,4babe7df-8926-45cc-90e6-01cfa4d69585,False,True,0.05,221.17.131.236
device_000769,mobile_ios,Android 2.3.6,Unknown,45b9f707-5681-4acd-8573-715dcb1260e6,False,True,0.07,156.167.43.200
device_000770,desktop_windows,Android 5.0.1,Unknown,cb3fe994-7cfc-4960-881f-745cf3dc034d,False,True,0.14,74.57.112.160
device_000771,mobile_ios,Android 2.2.1,Unknown,7128e81f-cd27-4962-9139-9301738ed82c,False,True,0.06,170.202.182.14
device_000772,mobile_android,Android 12,Unknown,4ece62c3-a42f-4b38-be81-efd79c77c3f0,False,True,0.05,59.127.72.93
device_000773,mobile_android,Android 3.2.3,Unknown,cba7c536-ddf6-4323-b52d-f13724ba0849,False,True,0.05,106.72.173.112
device_000774,desktop_windows,Android 8.1.0,Unknown,0351c531-28ce-4090-a755-d0ef86537b86,False,True,0.03,138.162.242.208
device_000775,desktop_linux,Android 4.2.1,Unknown,95fbe183-1475-4d15-8265-07252b3c93b3,False,True,0.1,165.65.54.223
device_000776,mobile_ios,Android 13,Unknown,d4190fd2-c10e-45c6-8f01-0219c1db555f,False,True,0.05,188.228.88.236
device_000777,desktop_mac,Android 4.0,Unknown,410c77b1-6a5e-40fc-b669-c99293c8d214,False,True,0.19,108.218.236.148
device_000778,tablet,Android 1.5,Unknown,b8b12ead-3811-42ca-b977-ddf7be7f372e,False,True,0.0,16.39.237.22
device_000779,desktop_mac,Android 3.2.2,Unknown,c79a1a98-d59c-4fa7-87ed-d92a18614a0d,False,True,0.02,13.93.194.46
device_000780,desktop_mac,Android 3.1,Unknown,8221ab8c-099b-4612-9918-fc626daf6ad0,False,True,0.24,41.93.174.111
device_000781,desktop_windows,Android 4.1.1,Unknown,e7bc6f90-8342-402e-8ab1-39663f4378af,False,True,0.03,25.187.195.14
device_000782,desktop_mac,Android 4.4.4,Unknown,0a8cc341-72c9-4aec-a240-bd4f2e1d10fc,False,True,0.06,22.40.113.151
device_000783,tablet,Android 13,Unknown,5a22fbd4-b032-49ea-bab1-438ac0f5af39,False,True,0.14,83.22.186.60
device_000784,desktop_windows,Android 4.0.4,Unknown,a62be56f-2722-430d-a1f7-14a849b57de1,False,True,0.03,166.45.133.55
device_000785,mobile_android,Android 4.2.2,Unknown,86feb465-ee18-49c2-b2a7-3f95b03b141f,False,True,0.02,215.221.171.245
device_000786,mobile_ios,Android 5.1.1,Unknown,574732ea-e8a1-4753-b3d7-25fa5a9e55e5,False,True,0.05,124.233.83.163
device_000787,mobile_ios,Android 3.2.5,Unknown,b04630eb-30d0-49c7-99b4-0d154a6f3494,False,True,0.07,140.51.5.5
device_000788,mobile_ios,Android 3.1,Unknown,d03d2a09-d995-43c0-859d-deb1a2bfe942,False,True,0.09,31.205.126.177
device_000789,mobile_ios,Android 3.0,Unknown,75ecd267-f268-4877-9fec-bd91483d81fe,False,True,0.16,104.113.225.132
device_000790,mobile_android,Android 3.2.6,Unknown,590c10f5-9e6a-4175-ac61-0d98b27c9627,False,True,0.04,113.151.42.236
device_000791,mobile_ios,Android 4.0.3,Unknown,baeae0f2-1613-4fba-8477-1c6e27f96eef,False,True,0.02,146.161.50.215
device_000792,mobile_android,Android 1.5,Unknown,32c41fee-783b-4180-9ccd-1e2e810f95a0,False,True,0.01,91.74.233.3
device_000793,desktop_mac,Android 1.1,Unknown,5a72ba02-a3f6-4849-8f46-9d8406ce3ae8,False,True,0.05,215.214.24.213
device_000794,desktop_mac,Android 3.2.6,Unknown,ab550f35-5064-4825-8b6d-7ebf754426be,False,True,0.02,64.93.112.210
device_000795,desktop_windows,Android 14,Unknown,53691543-2d3d-4eb4-b123-bc2f0d29f837,False,False,0.05,173.100.176.6
device_000796,desktop_mac,Android 2.3.3,Unknown,94e9508d-35e7-4030-b585-03aec04bf00b,False,True,0.16,223.100.5.55
device_000797,mobile_android,Android 2.0,Unknown,f5eb23aa-87a5-46c5-98bd-7f89538914d7,False,False,0.22,67.191.208.74
device_000798,tablet,Android 3.2.4,Unknown,b9787eac-5a5a-4ba3-8e1f-ab2cb5028aef,False,True,0.06,170.54.129.154
device_000799,mobile_ios,Android 1.1,Unknown,8fd773a8-8081-4194-89a4-cbf7108618e1,False,True,0.36,39.76.77.67
device_000800,desktop_windows,Android 3.2.2,Unknown,5916f7aa-09a3-442f-9c68-98addde2e072,False,True,0.07,77.189.143.254
device_000801,desktop_mac,Android 4.0,Unknown,ce19032e-e31c-43f9-8938-855cb155fd61,False,True,0.16,152.153.176.84
device_000802,mobile_ios,Android 3.2.6,Unknown,76cb604f-f9fc-4361-92bf-ebcf4a09843a,False,True,0.0,91.242.31.64
device_000803,desktop_mac,Android 2.3.3,Unknown,606e5065-2f65-4473-9f2d-078c60dd1601,False,True,0.16,110.46.51.208
device_000804,tablet,Android 3.2.3,Unknown,4b907a10-9cbe-4944-a4fc-9dc90a72cb57,False,True,0.01,167.126.20.123
device_000805,mobile_android,Android 4.2.2,Unknown,acf57660-1f87-486b-b62a-9b59457ac16f,False,True,0.07,12.26.253.166
device_000806,desktop_linux,Android 3.2.4,Unknown,0ef0ccc1-dec5-404c-99f3-436c45b07682,False,True,0.18,85.161.239.20
device_000807,desktop_mac,Android 4.1,Unknown,947afc8d-c4bf-44d2-81b9-c1352179f0a8,False,True,0.21,81.252.25.75
device_000808,mobile_ios,Android 13,Unknown,2b1489d6-4eb8-4a91-b0c8-4bc6254b4204,False,True,0.0,10.158.254.51
device_000809,desktop_mac,Android 8.0.0,Unknown,1cced456-78c8-4e9a-81ea-b8a577c99b8c,False,True,0.05,119.59.188.176
device_000810,mobile_android,Android 2.2.3,Unknown,93837593-5a05-46fb-96ce-7722a8f049c9,False,True,0.09,50.210.201.83
device_000811,tablet,Android 3.2.2,Unknown,bf3901ff-bec9-4b47-8c4b-807c2a0329e3,False,True,0.12,21.58.189.202
device_000812,desktop_mac,Android 2.2.1,Unknown,9eb3f4ea-01b8-44b7-8cf1-322a73a82379,False,True,0.27,1.60.80.234
device_000813,mobile_ios,Android 5.0,Unknown,f30c6754-fb2c-4a62-8cd0-f1d06bff41aa,False,True,0.11,174.11.129.239
device_000814,tablet,Android 10,Unknown,67ec60bb-cc1f-4e84-a4d6-0a76d961aacd,False,True,0.0,83.97.224.52
device_000815,desktop_linux,Android 7.1.2,Unknown,cdc10d52-5f83-4e8a-ac06-c812a304d282,False,True,0.08,161.107.96.236
device_000816,mobile_android,Android 2.2,Unknown,34995140-e44e-4fe8-a918-3deabff56a12,False,True,0.07,1.207.162.205
device_000817,desktop_linux,Android 2.3.4,Unknown,3a9456d3-22a4-48f0-9432-abbf8ce3fe18,False,True,0.05,16.206.195.201
device_000818,tablet,Android 6.0,Unknown,6f17d1c0-d4d5-4c61-9c31-3ddddb9477e9,False,True,0.22,135.244.123.147
device_000819,desktop_linux,Android 2.3.1,Unknown,7a047eee-d248-4c01-9445-8e5faf7347da,False,True,0.02,29.80.162.11
device_000820,desktop_mac,Android 9,Unknown,6e436a45-1081-4ac0-ae29-4cfaf08ea2fa,False,True,0.14,20.231.168.101
device_000821,tablet,Android 4.0.1,Unknown,b9ec23ce-f188-4804-91ac-39eae3a003db,False,True,0.06,177.72.173.215
device_000822,desktop_windows,Android 2.2,Unknown,b92f0414-73c0-4570-84b2-9a095dddc5ef,False,True,0.1,42.96.224.0
device_000823,desktop_mac,Android 13,Unknown,535cc126-b9fe-4647-b59e-5cea28c700a1,False,True,0.23,150.156.175.101
device_000824,mobile_android,Android 4.4.2,Unknown,4b00deea-64d9-4275-8108-a612c9730bf2,False,True,0.09,30.172.175.40
device_000825,tablet,Android 4.0.3,Unknown,d7f5eb06-be6e-4272-afbb-284bf7717163,False,True,0.06,129.4.113.209
device_000826,desktop_linux,Android 4.2,Unknown,4761b99b-a010-4513-a609-525be2c3fa1c,False,True,0.02,153.168.20.232
device_000827,tablet,Android 4.4.3,Unknown,99f6a7c4-f917-4ce2-b062-d1cf8a0f4dcc,False,True,0.19,123.163.169.47
