transaction_id,timestamp,card_id,user_id,merchant_id,location_id,device_id,amount,currency,status,transaction_type,payment_method,is_online,is_fraudulent,fraud_pattern,fraud_score,mcc,auth_code,response_code,is_declined,decline_reason
tx_f00003812,2025-04-13T15:43:50.833461,card_001390,user_000707,merch_000138,loc_000017,device_001256,8.92,USD,approved,purchase,online,True,True,card_testing,0.76,3835,806010,00,False,
tx_f00003813,2025-04-13T15:20:38.167956,card_000659,user_000328,merch_000010,loc_000145,device_000009,72.68,USD,declined,purchase,online,True,True,location_anomaly,0.67,6040,,05,True,suspected_fraud
tx_f00003814,2025-04-05T14:54:49.755766,card_000770,user_000382,merch_000358,loc_000112,,25.59,USD,approved,purchase,chip,False,True,merchant_fraud,0.93,9861,335891,00,False,
tx_f00003815,2025-04-16T18:17:04.565403,card_001202,user_000606,merch_000017,loc_000004,,1759.09,USD,approved,purchase,swipe,False,True,application_fraud,0.69,9332,360753,00,False,
tx_f00003816,2025-04-12T23:44:53.279240,card_000689,user_000340,merch_000172,loc_000095,device_000908,279.4,USD,approved,purchase,online,True,True,identity_theft,0.82,1469,212342,00,False,
tx_f00003817,2025-04-08T12:56:30.760324,card_000770,user_000382,merch_000237,loc_000141,device_001406,113.9,USD,declined,purchase,online,True,True,merchant_fraud,0.71,4563,,05,True,exceeds_limit
tx_f00003818,2025-04-06T10:04:04.462149,card_001732,user_000888,merch_000181,loc_000049,device_000307,5.27,USD,approved,purchase,online,True,True,card_testing,0.43,4893,519041,00,False,
tx_f00003819,2025-03-20T09:22:43.211525,card_001481,user_000759,merch_000248,loc_000107,device_000688,91.63,USD,approved,purchase,online,True,True,card_not_present,0.48,9476,863790,00,False,
tx_f00003820,2025-04-07T20:41:51.446801,card_001354,user_000686,merch_000079,loc_000046,device_001437,3498.27,USD,declined,purchase,online,True,True,application_fraud,0.67,4601,,05,True,insufficient_funds
tx_f00003821,2025-03-22T14:27:22.343597,card_001674,user_000858,merch_000425,loc_000044,,341.84,USD,declined,purchase,manual_entry,False,True,transaction_laundering,0.55,1293,,05,True,insufficient_funds
tx_f00003822,2025-04-18T08:59:20.067167,card_000369,user_000184,merch_000463,loc_000105,device_001451,118.79,USD,declined,purchase,online,True,True,merchant_fraud,0.8,3062,,05,True,exceeds_limit
tx_f00003823,2025-03-30T17:33:11.420152,card_000512,user_000254,merch_000133,loc_000019,device_000845,38.71,USD,declined,purchase,online,True,True,account_takeover,0.71,7173,,05,True,invalid_card
tx_f00003824,2025-04-14T20:41:42.958106,card_000416,user_000208,merch_000061,loc_000096,device_000539,213.44,USD,approved,purchase,online,True,True,account_takeover,0.74,8302,631565,00,False,
tx_f00003825,2025-04-14T21:32:42.048471,card_000527,user_000262,merch_000454,loc_000136,,215.3,USD,approved,purchase,contactless,False,True,identity_theft,0.93,7166,674402,00,False,
tx_f00003826,2025-03-28T11:11:55.984496,card_001308,user_000664,merch_000211,loc_000064,device_001000,374.7,USD,approved,purchase,online,True,True,merchant_fraud,0.93,8021,542546,00,False,
tx_f00003827,2025-04-06T22:19:20.989653,card_000862,user_000428,merch_000211,loc_000018,,99.69,USD,approved,purchase,contactless,False,True,location_anomaly,0.73,8021,845783,00,False,
tx_f00003828,2025-03-24T02:04:18.262240,card_001361,user_000690,merch_000024,loc_000191,device_000272,2383.43,USD,approved,purchase,online,True,True,amount_anomaly,0.68,9876,397606,00,False,
tx_f00003829,2025-04-12T02:20:40.597389,card_001312,user_000666,merch_000319,loc_000061,device_001477,332.89,USD,approved,purchase,online,True,True,velocity_abuse,0.74,4994,904807,00,False,
tx_f00003830,2025-04-15T13:47:22.005937,card_001071,user_000537,merch_000288,loc_000143,device_001373,508.14,USD,declined,purchase,online,True,True,identity_theft,0.77,6833,,05,True,insufficient_funds
tx_f00003831,2025-03-22T00:33:04.244098,card_001485,user_000762,merch_000033,loc_000162,device_001065,36.95,USD,approved,purchase,online,True,True,account_takeover,0.82,3188,513557,00,False,
tx_f00003832,2025-03-25T10:59:15.220635,card_000870,user_000431,merch_000114,loc_000108,,17.45,USD,approved,purchase,chip,False,True,location_anomaly,0.71,9765,702832,00,False,
tx_f00003833,2025-03-27T13:53:22.059262,card_001340,user_000680,merch_000307,loc_000064,device_000521,15.33,USD,declined,purchase,online,True,True,transaction_laundering,0.73,9954,,05,True,security_violation
tx_f00003834,2025-04-01T14:03:27.065063,card_000786,user_000390,merch_000425,loc_000160,device_000193,24.64,USD,approved,purchase,online,True,True,transaction_laundering,0.42,1293,827347,00,False,
tx_f00003835,2025-04-06T23:46:14.815896,card_001098,user_000554,merch_000303,loc_000142,,1146.4,USD,approved,purchase,chip,False,True,amount_anomaly,0.61,9570,170980,00,False,
tx_f00003836,2025-04-06T09:24:25.852332,card_001649,user_000844,merch_000282,loc_000064,,104.24,USD,approved,purchase,swipe,False,True,transaction_laundering,0.25,5418,449953,00,False,
tx_f00003837,2025-04-04T16:08:39.221396,card_001916,user_000981,merch_000399,loc_000028,device_000222,48.74,USD,approved,purchase,online,True,True,location_anomaly,0.52,1540,688481,00,False,
tx_f00003838,2025-04-02T01:02:16.322070,card_000213,user_000102,merch_000225,loc_000170,,1471.65,USD,declined,purchase,chip,False,True,identity_theft,0.48,4220,,05,True,invalid_card
tx_f00003839,2025-04-02T06:47:09.170615,card_001307,user_000663,merch_000258,loc_000040,device_001474,5.6,USD,declined,purchase,online,True,True,card_testing,0.45,1834,,05,True,invalid_card
tx_f00003840,2025-04-15T14:47:38.444977,card_000983,user_000494,merch_000341,loc_000093,device_000959,2126.61,USD,approved,purchase,online,True,True,application_fraud,0.71,7520,509450,00,False,
tx_f00003841,2025-04-05T07:49:40.748193,card_000731,user_000362,merch_000264,loc_000109,,41.21,USD,approved,purchase,contactless,False,True,transaction_laundering,0.87,8992,699496,00,False,
tx_f00003842,2025-04-16T16:25:06.866256,card_000378,user_000188,merch_000046,loc_000134,,170.36,USD,approved,purchase,chip,False,True,transaction_laundering,0.92,1364,289869,00,False,
tx_f00003843,2025-04-01T22:49:56.554250,card_000442,user_000221,merch_000146,loc_000019,device_000130,36.87,USD,approved,purchase,online,True,True,transaction_laundering,0.78,2635,312103,00,False,
tx_f00003844,2025-03-29T14:39:04.108917,card_000166,user_000083,merch_000283,loc_000166,device_001013,7.65,USD,declined,purchase,online,True,True,card_testing,0.75,3917,,05,True,security_violation
tx_f00003845,2025-03-31T22:18:33.976682,card_001464,user_000749,merch_000164,loc_000032,device_000722,1878.24,USD,declined,purchase,online,True,True,application_fraud,0.6,8468,,05,True,security_violation
tx_f00003846,2025-03-25T17:05:36.984394,card_000976,user_000490,merch_000496,loc_000184,,148.69,USD,declined,purchase,manual_entry,False,True,identity_theft,0.77,1900,,05,True,exceeds_limit
tx_f00003847,2025-03-31T05:15:13.994599,card_001927,user_000987,merch_000107,loc_000191,device_000688,31.36,USD,approved,purchase,online,True,True,card_not_present,0.78,7743,438008,00,False,
tx_f00003848,2025-03-20T12:52:01.215042,card_000891,user_000441,merch_000236,loc_000030,,129.7,USD,approved,purchase,swipe,False,True,identity_theft,0.74,2400,511556,00,False,
tx_f00003849,2025-03-25T00:31:53.743190,card_000973,user_000488,merch_000039,loc_000147,,1747.11,USD,approved,purchase,swipe,False,True,identity_theft,0.54,8705,552297,00,False,
tx_f00003850,2025-04-14T02:30:15.584790,card_001515,user_000777,merch_000363,loc_000118,,100.89,USD,approved,purchase,contactless,False,True,transaction_laundering,0.75,8455,509915,00,False,
tx_f00003851,2025-03-25T14:20:09.853168,card_000866,user_000430,merch_000432,loc_000023,,62.11,USD,declined,purchase,contactless,False,True,identity_theft,0.74,5253,,05,True,invalid_card
tx_f00003852,2025-04-09T07:08:47.396376,card_001207,user_000608,merch_000229,loc_000100,device_001102,424.65,USD,approved,purchase,online,True,True,velocity_abuse,0.46,5014,326218,00,False,
tx_f00003853,2025-03-28T17:26:37.390957,card_000701,user_000347,merch_000329,loc_000154,device_000238,8.48,USD,declined,purchase,online,True,True,card_testing,0.79,9208,,05,True,insufficient_funds
tx_f00003854,2025-03-28T14:02:58.092017,card_001580,user_000807,merch_000235,loc_000027,device_000624,13.07,USD,approved,purchase,online,True,True,transaction_laundering,0.68,3515,668291,00,False,
tx_f00003855,2025-03-24T07:14:07.389324,card_001877,user_000959,merch_000043,loc_000015,,3055.3,USD,approved,purchase,chip,False,True,application_fraud,0.72,7585,757904,00,False,
tx_f00003856,2025-04-11T11:16:38.843281,card_001303,user_000661,merch_000420,loc_000180,,665.09,USD,declined,purchase,manual_entry,False,True,amount_anomaly,0.91,3410,,05,True,invalid_card
tx_f00003857,2025-03-22T20:51:57.882283,card_000429,user_000215,merch_000425,loc_000073,device_000450,65.18,USD,declined,purchase,online,True,True,transaction_laundering,0.76,1293,,05,True,security_violation
tx_f00003858,2025-04-10T17:58:45.699691,card_000093,user_000044,merch_000268,loc_000003,device_000196,2608.84,USD,declined,purchase,online,True,True,application_fraud,0.42,6636,,05,True,insufficient_funds
tx_f00003859,2025-03-22T20:32:48.951751,card_001374,user_000698,merch_000125,loc_000109,device_000507,11820.24,USD,approved,purchase,online,True,True,amount_anomaly,0.87,7004,562304,00,False,
tx_f00003860,2025-04-14T14:26:33.921236,card_001733,user_000888,merch_000123,loc_000180,device_000582,24.55,USD,declined,purchase,online,True,True,transaction_laundering,0.39,7656,,05,True,security_violation
tx_f00003861,2025-03-20T21:38:34.522087,card_001662,user_000851,merch_000417,loc_000043,device_000462,383.52,USD,approved,purchase,online,True,True,velocity_abuse,0.68,9878,843881,00,False,
tx_f00003862,2025-04-06T14:41:35.744744,card_001749,user_000895,merch_000306,loc_000079,,23.66,USD,approved,purchase,contactless,False,True,merchant_fraud,0.37,7186,546709,00,False,
tx_f00003863,2025-03-19T20:28:41.448390,card_001913,user_000980,merch_000046,loc_000008,device_001303,327.68,USD,approved,purchase,online,True,True,velocity_abuse,0.79,1364,485010,00,False,
tx_f00003864,2025-03-19T15:54:20.697158,card_001710,user_000877,merch_000091,loc_000000,device_001102,1318.49,USD,approved,purchase,online,True,True,application_fraud,0.69,4402,726558,00,False,
tx_f00003865,2025-03-30T12:21:58.652081,card_001602,user_000820,merch_000129,loc_000019,device_000575,3.39,USD,declined,purchase,online,True,True,card_testing,0.75,2948,,05,True,security_violation
tx_f00003866,2025-04-07T08:06:54.654245,card_001865,user_000952,merch_000131,loc_000000,device_001243,31.25,USD,approved,purchase,online,True,True,transaction_laundering,0.85,2244,623280,00,False,
tx_f00003867,2025-04-01T18:15:37.574931,card_001887,user_000965,merch_000353,loc_000196,device_000126,134.2,USD,approved,purchase,online,True,True,velocity_abuse,0.75,1195,781175,00,False,
tx_f00003868,2025-04-12T16:00:07.359135,card_000335,user_000165,merch_000425,loc_000144,device_000575,120.84,USD,declined,purchase,online,True,True,transaction_laundering,0.35,1293,,05,True,exceeds_limit
tx_f00003869,2025-04-08T08:59:07.655038,card_001507,user_000774,merch_000264,loc_000180,,19.18,USD,declined,purchase,chip,False,True,transaction_laundering,0.74,8992,,05,True,security_violation
tx_f00003870,2025-04-05T12:17:28.588660,card_001589,user_000813,merch_000271,loc_000171,device_001185,19.07,USD,approved,purchase,online,True,True,location_anomaly,0.52,2926,445690,00,False,
tx_f00003871,2025-04-08T14:48:00.323805,card_001265,user_000640,merch_000108,loc_000195,device_001048,179.09,USD,declined,purchase,online,True,True,merchant_fraud,0.9,9971,,05,True,suspected_fraud
tx_f00003872,2025-04-08T20:03:16.963265,card_000502,user_000251,merch_000129,loc_000079,,161.49,USD,approved,purchase,chip,False,True,merchant_fraud,0.71,2948,393415,00,False,
tx_f00003873,2025-04-08T07:01:25.974516,card_000011,user_000004,merch_000400,loc_000061,device_000506,140.09,USD,declined,purchase,online,True,True,velocity_abuse,0.57,9700,,05,True,exceeds_limit
tx_f00003874,2025-04-11T14:11:33.526686,card_000282,user_000139,merch_000190,loc_000027,device_000929,717.13,USD,approved,purchase,online,True,True,amount_anomaly,0.86,1782,761147,00,False,
tx_f00003875,2025-03-23T10:06:04.362021,card_000975,user_000489,merch_000306,loc_000004,device_000688,27.6,USD,approved,purchase,online,True,True,card_not_present,0.76,7186,692610,00,False,
tx_f00003876,2025-04-06T15:38:27.065735,card_000357,user_000178,merch_000098,loc_000067,,51.63,USD,approved,purchase,manual_entry,False,True,transaction_laundering,0.67,1220,453615,00,False,
tx_f00003877,2025-04-15T18:33:06.736809,card_000535,user_000265,merch_000283,loc_000187,device_000872,9.95,USD,approved,purchase,online,True,True,card_testing,0.7,3917,937938,00,False,
tx_f00003878,2025-04-11T19:13:00.169742,card_001874,user_000957,merch_000455,loc_000024,device_000675,120.61,USD,approved,purchase,online,True,True,account_takeover,0.92,6036,155324,00,False,
tx_f00003879,2025-04-04T01:00:12.690227,card_000035,user_000015,merch_000463,loc_000049,,15.51,USD,approved,purchase,manual_entry,False,True,merchant_fraud,0.7,3062,118617,00,False,
tx_f00003880,2025-03-23T17:00:44.495763,card_001109,user_000559,merch_000187,loc_000017,device_000507,7.13,USD,approved,purchase,online,True,True,card_testing,0.31,5200,398398,00,False,
tx_f00003881,2025-04-08T04:00:04.960932,card_000448,user_000223,merch_000298,loc_000155,,10.12,USD,approved,purchase,swipe,False,True,transaction_laundering,0.66,1180,552230,00,False,
tx_f00003882,2025-04-18T01:38:09.969862,card_000672,user_000333,merch_000450,loc_000123,device_000059,4649.64,USD,declined,purchase,online,True,True,application_fraud,0.91,8697,,05,True,insufficient_funds
tx_f00003883,2025-04-17T07:17:30.140865,card_001464,user_000749,merch_000187,loc_000075,device_000486,8.43,USD,declined,purchase,online,True,True,card_testing,0.94,5200,,05,True,insufficient_funds
tx_f00003884,2025-03-27T01:32:17.578816,card_000710,user_000352,merch_000456,loc_000094,,16.82,USD,declined,purchase,swipe,False,True,transaction_laundering,0.71,1704,,05,True,insufficient_funds
tx_f00003885,2025-04-03T05:27:46.760754,card_001590,user_000814,merch_000163,loc_000080,device_000991,779.5,USD,approved,purchase,online,True,True,application_fraud,0.75,6762,718954,00,False,
tx_f00003886,2025-04-01T04:18:29.010274,card_000425,user_000213,merch_000363,loc_000001,device_000353,52.24,USD,approved,purchase,online,True,True,transaction_laundering,0.83,8455,827387,00,False,
tx_f00003887,2025-03-24T17:32:36.601688,card_000311,user_000153,merch_000363,loc_000004,device_000037,73.05,USD,approved,purchase,online,True,True,transaction_laundering,0.87,8455,183138,00,False,
tx_f00003888,2025-03-20T07:16:38.701648,card_000503,user_000251,merch_000306,loc_000148,device_000909,13.77,USD,approved,purchase,online,True,True,merchant_fraud,0.57,7186,436599,00,False,
tx_f00003889,2025-03-21T04:11:03.645078,card_001184,user_000597,merch_000458,loc_000114,,68.63,USD,approved,purchase,swipe,False,True,transaction_laundering,0.46,5863,800972,00,False,
tx_f00003890,2025-03-25T17:10:18.434152,card_000840,user_000416,merch_000479,loc_000008,device_000688,20.03,USD,approved,purchase,online,True,True,card_not_present,0.61,3347,848555,00,False,
tx_f00003891,2025-04-16T09:11:45.101577,card_001849,user_000945,merch_000342,loc_000017,device_000627,2232.68,USD,approved,purchase,online,True,True,application_fraud,0.55,7578,178597,00,False,
tx_f00003892,2025-04-03T05:31:15.382799,card_000113,user_000053,merch_000138,loc_000174,,34.99,USD,approved,purchase,contactless,False,True,location_anomaly,0.72,3835,588444,00,False,
tx_f00003893,2025-04-02T21:57:20.406979,card_000666,user_000331,merch_000226,loc_000010,,369.58,USD,declined,purchase,chip,False,True,identity_theft,0.86,4590,,05,True,insufficient_funds
tx_f00003894,2025-04-09T17:24:07.926690,card_001331,user_000675,merch_000328,loc_000077,device_000170,3448.19,USD,approved,purchase,online,True,True,application_fraud,0.88,9456,965552,00,False,
tx_f00003895,2025-03-31T11:26:53.356005,card_001016,user_000510,merch_000046,loc_000150,device_000794,191.72,USD,approved,purchase,online,True,True,transaction_laundering,0.62,1364,173767,00,False,
tx_f00003896,2025-04-04T00:20:06.446223,card_000886,user_000438,merch_000369,loc_000126,device_000688,40.84,USD,approved,purchase,online,True,True,card_not_present,0.86,4558,384130,00,False,
tx_f00003897,2025-04-01T17:58:45.834960,card_000272,user_000136,merch_000230,loc_000024,device_000341,435.64,USD,approved,purchase,online,True,True,identity_theft,0.92,8166,456826,00,False,
tx_f00003898,2025-04-14T13:57:03.971458,card_001157,user_000584,merch_000477,loc_000108,,3525.03,USD,declined,purchase,chip,False,True,application_fraud,0.83,8066,,05,True,security_violation
tx_f00003899,2025-04-03T10:11:11.628130,card_001125,user_000567,merch_000298,loc_000008,device_000760,50.01,USD,approved,purchase,online,True,True,merchant_fraud,0.83,1180,464265,00,False,
tx_f00003900,2025-04-16T05:44:12.172574,card_000729,user_000360,merch_000286,loc_000004,,137.18,USD,approved,purchase,chip,False,True,location_anomaly,0.86,7950,505178,00,False,
tx_f00003901,2025-03-31T00:16:52.810595,card_001705,user_000874,merch_000212,loc_000175,device_000062,3433.07,USD,declined,purchase,online,True,True,application_fraud,0.82,2930,,05,True,invalid_card
tx_f00003902,2025-03-26T04:24:03.767154,card_000043,user_000018,merch_000358,loc_000113,,114.85,USD,approved,purchase,swipe,False,True,merchant_fraud,0.92,9861,224821,00,False,
tx_f00003903,2025-04-02T04:56:47.649356,card_000208,user_000100,merch_000136,loc_000080,device_001069,187.92,USD,approved,purchase,online,True,True,account_takeover,0.82,1672,216702,00,False,
tx_f00003904,2025-03-26T15:26:33.442356,card_000126,user_000060,merch_000001,loc_000133,device_000801,410.6,USD,approved,purchase,online,True,True,velocity_abuse,0.59,4708,944297,00,False,
tx_f00003905,2025-04-14T07:05:16.717581,card_000551,user_000274,merch_000187,loc_000077,device_000481,1.08,USD,approved,purchase,online,True,True,card_testing,0.66,5200,522570,00,False,
tx_f00003906,2025-04-02T02:26:56.814454,card_001392,user_000708,merch_000229,loc_000195,device_000602,1864.69,USD,approved,purchase,online,True,True,amount_anomaly,0.66,5014,666229,00,False,
tx_f00003907,2025-04-11T23:59:09.508601,card_001094,user_000552,merch_000487,loc_000113,,47.07,USD,approved,purchase,contactless,False,True,merchant_fraud,0.67,7557,144503,00,False,
tx_f00003908,2025-04-14T18:18:24.300155,card_001799,user_000919,merch_000178,loc_000080,device_000377,3.36,USD,declined,purchase,online,True,True,card_testing,0.65,7372,,05,True,suspected_fraud
tx_f00003909,2025-04-14T02:36:16.414260,card_000157,user_000078,merch_000429,loc_000068,device_000688,27.91,USD,approved,purchase,online,True,True,card_not_present,0.84,4304,813149,00,False,
tx_f00003910,2025-04-17T12:02:36.814029,card_000233,user_000116,merch_000129,loc_000013,device_000180,7.41,USD,approved,purchase,online,True,True,card_testing,0.77,2948,642714,00,False,
tx_f00003911,2025-04-15T19:43:22.554131,card_001420,user_000726,merch_000410,loc_000035,device_001173,9.19,USD,approved,purchase,online,True,True,card_testing,0.84,6341,902275,00,False,
tx_f00003912,2025-03-23T19:34:51.183219,card_000726,user_000359,merch_000077,loc_000165,device_000688,159.41,USD,approved,purchase,online,True,True,card_not_present,0.39,4214,106527,00,False,
tx_f00003913,2025-04-10T15:28:15.805956,card_000546,user_000271,merch_000143,loc_000089,device_001105,15.2,USD,approved,purchase,online,True,True,transaction_laundering,0.85,6838,137532,00,False,
tx_f00003914,2025-03-20T11:44:05.824840,card_000126,user_000060,merch_000290,loc_000066,device_001039,85.27,USD,approved,purchase,online,True,True,account_takeover,0.6,5425,418018,00,False,
tx_f00003915,2025-04-04T08:37:41.538522,card_001885,user_000964,merch_000488,loc_000139,device_000907,89.99,USD,approved,purchase,online,True,True,identity_theft,0.65,4001,110384,00,False,
tx_f00003916,2025-03-21T13:39:04.694417,card_001674,user_000858,merch_000416,loc_000096,device_000688,116.35,USD,declined,purchase,online,True,True,card_not_present,0.87,2881,,05,True,insufficient_funds
tx_f00003917,2025-04-07T06:37:13.021276,card_001332,user_000676,merch_000256,loc_000003,device_000688,101.62,USD,declined,purchase,online,True,True,card_not_present,0.7,7634,,05,True,invalid_card
tx_f00003918,2025-04-07T02:49:56.255446,card_000442,user_000221,merch_000422,loc_000100,device_000402,247.53,USD,approved,purchase,online,True,True,velocity_abuse,0.32,5449,625153,00,False,
tx_f00003919,2025-03-19T19:55:22.129025,card_000656,user_000326,merch_000286,loc_000111,device_001379,38.04,USD,declined,purchase,online,True,True,identity_theft,0.7,7950,,05,True,invalid_card
tx_f00003920,2025-04-05T06:47:43.642059,card_001645,user_000842,merch_000383,loc_000102,device_000135,72.12,USD,approved,purchase,online,True,True,account_takeover,0.87,8804,304490,00,False,
tx_f00003921,2025-03-29T16:21:35.601993,card_001912,user_000979,merch_000137,loc_000115,,150.56,USD,approved,purchase,chip,False,True,location_anomaly,0.84,5230,555496,00,False,
tx_f00003922,2025-04-10T23:02:34.723315,card_001449,user_000742,merch_000181,loc_000137,device_001278,7.91,USD,approved,purchase,online,True,True,card_testing,0.93,4893,847570,00,False,
tx_f00003923,2025-04-15T19:44:14.834749,card_000832,user_000413,merch_000475,loc_000070,device_001252,4.75,USD,approved,purchase,online,True,True,card_testing,0.74,8885,955248,00,False,
tx_f00003924,2025-04-04T14:38:35.961589,card_000763,user_000379,merch_000072,loc_000137,device_000688,15.46,USD,approved,purchase,online,True,True,card_not_present,0.69,8531,352947,00,False,
tx_f00003925,2025-04-04T01:00:55.005848,card_000942,user_000472,merch_000243,loc_000080,device_000688,113.42,USD,declined,purchase,online,True,True,card_not_present,0.62,2639,,05,True,invalid_card
tx_f00003926,2025-04-16T03:57:36.518058,card_000831,user_000412,merch_000251,loc_000157,device_001224,2560.8,USD,approved,purchase,online,True,True,application_fraud,0.73,5314,498060,00,False,
tx_f00003927,2025-03-29T11:04:52.676354,card_000783,user_000389,merch_000260,loc_000004,device_000252,40.85,USD,approved,purchase,online,True,True,location_anomaly,0.94,5306,554006,00,False,
tx_f00003928,2025-04-16T13:36:36.805323,card_000397,user_000197,merch_000489,loc_000189,device_000688,41.14,USD,approved,purchase,online,True,True,card_not_present,0.73,8680,933952,00,False,
tx_f00003929,2025-03-30T15:40:44.170300,card_001833,user_000937,merch_000151,loc_000022,,194.3,USD,declined,purchase,manual_entry,False,True,merchant_fraud,0.39,2610,,05,True,invalid_card
tx_f00003930,2025-03-25T08:53:08.826356,card_000977,user_000491,merch_000178,loc_000084,device_000771,6.11,USD,approved,purchase,online,True,True,card_testing,0.61,7372,860869,00,False,
tx_f00003931,2025-04-16T14:28:44.227445,card_000387,user_000192,merch_000403,loc_000059,device_000011,37.35,USD,approved,purchase,online,True,True,location_anomaly,0.71,6095,840165,00,False,
tx_f00003932,2025-04-11T00:22:31.534694,card_001264,user_000640,merch_000023,loc_000198,,2712.1,USD,approved,purchase,chip,False,True,application_fraud,0.42,9802,225443,00,False,
tx_f00003933,2025-03-26T16:30:57.920396,card_000694,user_000342,merch_000381,loc_000134,,2138.83,USD,approved,purchase,swipe,False,True,amount_anomaly,0.67,3981,204338,00,False,
tx_f00003934,2025-04-08T20:31:27.214537,card_001447,user_000741,merch_000075,loc_000091,device_000396,18.48,USD,approved,purchase,online,True,True,account_takeover,0.7,5229,307675,00,False,
tx_f00003935,2025-04-05T16:45:01.100831,card_001418,user_000725,merch_000243,loc_000067,device_000177,595.61,USD,declined,purchase,online,True,True,account_takeover,0.93,2639,,05,True,invalid_card
tx_f00003936,2025-04-14T19:15:38.402458,card_000186,user_000090,merch_000311,loc_000099,device_001469,86.59,USD,approved,purchase,online,True,True,account_takeover,0.5,5692,744625,00,False,
tx_f00003937,2025-03-21T08:36:48.616069,card_000656,user_000326,merch_000434,loc_000052,device_000318,193.68,USD,approved,purchase,online,True,True,velocity_abuse,0.61,6607,583585,00,False,
tx_f00003938,2025-03-31T11:04:25.041901,card_001244,user_000629,merch_000200,loc_000116,device_001002,15.27,USD,approved,purchase,online,True,True,identity_theft,0.89,1683,156305,00,False,
tx_f00003939,2025-04-03T04:26:52.046444,card_000117,user_000055,merch_000188,loc_000107,device_000804,1345.14,USD,declined,purchase,online,True,True,identity_theft,0.98,5028,,05,True,suspected_fraud
tx_f00003940,2025-04-04T04:19:46.582639,card_001429,user_000730,merch_000072,loc_000072,device_000983,27.63,USD,approved,purchase,online,True,True,location_anomaly,0.55,8531,810374,00,False,
tx_f00003941,2025-04-04T05:19:23.879946,card_000102,user_000048,merch_000394,loc_000047,,259.1,USD,approved,purchase,manual_entry,False,True,identity_theft,0.94,1451,720610,00,False,
tx_f00003942,2025-04-15T07:06:40.036402,card_001768,user_000904,merch_000458,loc_000151,device_000151,288.21,USD,declined,purchase,online,True,True,transaction_laundering,0.41,5863,,05,True,insufficient_funds
tx_f00003943,2025-04-14T23:39:55.765441,card_000701,user_000347,merch_000200,loc_000133,device_000626,4751.8,USD,approved,purchase,online,True,True,amount_anomaly,0.39,1683,446452,00,False,
tx_f00003944,2025-04-03T19:28:29.513547,card_000198,user_000096,merch_000425,loc_000069,device_001103,50.35,USD,declined,purchase,online,True,True,transaction_laundering,0.85,1293,,05,True,security_violation
tx_f00003945,2025-03-23T13:23:58.307851,card_001730,user_000887,merch_000485,loc_000067,device_000360,1299.21,USD,declined,purchase,online,True,True,application_fraud,0.89,8092,,05,True,suspected_fraud
tx_f00003946,2025-04-14T23:54:28.433469,card_000837,user_000415,merch_000420,loc_000061,,154.0,USD,approved,purchase,chip,False,True,location_anomaly,0.45,3410,812986,00,False,
tx_f00003947,2025-03-29T10:24:31.251479,card_000226,user_000111,merch_000235,loc_000056,device_001318,514.78,USD,approved,purchase,online,True,True,transaction_laundering,0.58,3515,241061,00,False,
tx_f00003948,2025-04-16T03:07:37.870617,card_001818,user_000928,merch_000224,loc_000184,device_000756,41.73,USD,approved,purchase,online,True,True,location_anomaly,0.96,9292,475963,00,False,
tx_f00003949,2025-04-12T05:00:29.373801,card_001746,user_000894,merch_000140,loc_000171,device_000660,3298.04,USD,approved,purchase,online,True,True,amount_anomaly,0.84,2664,925344,00,False,
tx_f00003950,2025-04-08T20:07:10.206649,card_001074,user_000539,merch_000161,loc_000190,,187.38,USD,declined,purchase,chip,False,True,transaction_laundering,0.96,5439,,05,True,security_violation
tx_f00003951,2025-03-31T05:10:54.262307,card_000729,user_000360,merch_000407,loc_000199,,53.11,USD,approved,purchase,chip,False,True,merchant_fraud,0.84,7502,923862,00,False,
tx_f00003952,2025-03-31T08:22:40.775311,card_000083,user_000037,merch_000422,loc_000046,device_000688,122.55,USD,approved,purchase,online,True,True,card_not_present,0.84,5449,210421,00,False,
tx_f00003953,2025-03-23T09:31:23.185222,card_000766,user_000380,merch_000089,loc_000077,,9.73,USD,declined,purchase,chip,False,True,merchant_fraud,0.74,7901,,05,True,security_violation
tx_f00003954,2025-03-28T16:28:40.620662,card_000749,user_000371,merch_000315,loc_000103,device_000688,37.29,USD,approved,purchase,online,True,True,card_not_present,0.88,9845,148303,00,False,
tx_f00003955,2025-04-06T12:43:50.496673,card_000780,user_000387,merch_000237,loc_000159,device_001460,46.78,USD,approved,purchase,online,True,True,transaction_laundering,0.98,4563,153351,00,False,
tx_f00003956,2025-04-12T16:40:40.136358,card_000090,user_000041,merch_000056,loc_000114,,1325.52,USD,approved,purchase,chip,False,True,application_fraud,0.33,6311,753575,00,False,
tx_f00003957,2025-03-25T00:55:00.000472,card_001550,user_000795,merch_000083,loc_000191,device_000555,3724.23,USD,declined,purchase,online,True,True,application_fraud,0.48,9001,,05,True,suspected_fraud
tx_f00003958,2025-03-23T13:43:46.408105,card_001021,user_000512,merch_000392,loc_000076,device_000688,78.38,USD,approved,purchase,online,True,True,card_not_present,0.68,1850,510806,00,False,
tx_f00003959,2025-04-04T21:46:40.383687,card_001302,user_000660,merch_000178,loc_000162,device_000125,84.12,USD,approved,purchase,online,True,True,location_anomaly,0.77,7372,165093,00,False,
